probeset,human1,human2,human3,human4,chimp1,chimp2,chimp3,chimp4
1553526_at,5.53792518494565,3.93009684678964,4.53406872724528,4.76184734271021,6.2397874156464,5.08157825538922,5.15068755802624,4.54312560591114
1553527_at,3.11097384290763,3.47096706907262,3.26830340626192,3.34097167000448,3.33655640743294,3.5958906546728,3.48433876250424,3.40825089544945
1553528_a_at,4.86961452800194,4.948332085148,5.02427432916037,4.79618146724008,4.98290671199144,5.26210885956221,5.23593900400109,4.87191502796061
1553529_at,2.6499271555526,2.5791274274235,2.80296069285895,2.66424694507163,2.07054035500379,2.42242901016046,2.38079672736678,2.31647017861122
1553530_a_at,4.64601252895279,4.72179277475876,4.54848389058733,4.47043060300311,4.91680635330213,4.35700331433753,4.53015603741079,5.06061508763461
1553531_at,6.12127630240595,6.48629677871684,6.44909689813804,6.59975513683266,6.80987209917742,6.44975455070445,6.73783835830104,6.88349777472918
1553532_a_at,2.73102259196261,3.20874470472255,3.15469457389786,3.09903970366263,3.00681138031633,2.7285943877561,2.93495562829832,2.85289278370318
1553533_at,6.00555417652409,5.66976773945096,5.64736823151069,6.14919380888547,5.17979862464031,5.66708531303348,5.61929220445962,4.90695330404798
1553534_at,4.09096370578096,3.68403539277759,3.16234051791336,3.63032564271033,2.98025443682265,3.61194423718348,3.20690065809407,2.60008045476508
1553535_a_at,2.07357129238437,1.80704181441279,1.97410759436782,1.98283665987031,2.18476458337615,2.23005631496051,2.03580777975227,2.25802731614843
1553536_at,8.15543487385092,8.11646613032784,8.159984084673,7.88007448665826,7.61437462862201,8.32364490537216,8.47428257471022,7.63660190009449
1553537_at,3.9325407619341,4.12959317370123,4.03484140703889,4.00997979846933,4.23681757473115,4.31155048689402,4.58060876262421,4.34188161144822
1553538_s_at,3.04060896972181,3.15923853775181,3.0302439045009,2.92806735392,2.85272774660338,3.07508541400969,2.9463625765833,2.92397098566693
1553539_at,3.28393338949344,2.51968505288687,2.55798765395857,2.8560690783331,2.27989363116856,2.68112939884858,2.23839019719626,2.26871408116975
1553540_a_at,2.89152170777803,3.21400920663575,3.22427845719476,3.35093285600928,3.45519915556659,3.4883759123003,3.70436351705678,3.7078224981789
1553541_at,2.49221665566403,2.20903192657054,2.11980866298864,1.93714678837212,1.95806095485341,2.32011095522739,2.05124757092978,1.72093181166698
1553542_at,3.01101648943638,3.13479752094924,3.31517646863942,2.9410009294934,3.30864828082658,3.35186998926798,3.12982632386685,3.12816944653219
1553544_at,3.84379084443729,3.75198863436478,3.91645910817985,4.04983351771724,4.30161747078045,4.03480491598712,3.93854645706641,4.02380150545776
1553545_at,4.06283466581009,3.89524895644274,4.07647141160476,4.01703284434845,3.7178221455191,3.55439545661114,3.79924662320157,3.48924164293043
1553546_at,4.31564633803292,3.86333541428321,4.4865682528064,4.13008308663936,7.8787980754209,4.18465631880201,4.06520120942894,4.26403012574731
1553547_at,1.9875872428072,2.17947500645226,2.11117694399333,2.2290115690433,1.94047200658135,2.07439345368444,1.94332470597938,1.94254807465412
1553549_at,9.87722809213033,9.77442433241398,9.84266477053204,9.75939293743681,9.95412497518314,9.99463836063808,9.85232695719723,9.83871317590937
1553550_at,4.61719820755225,4.73450361511553,4.80974432898643,4.62222318356797,5.49400606089162,4.86127765662402,5.04566650075755,5.09246632853602
1553551_s_at,1.96747860162442,1.89927508657331,1.82873207636559,1.89005822829717,2.04535389746317,1.9875872428072,2.0516501338414,2.02836332873858
1553552_at,4.19262358344932,4.42371327567308,4.22687772794311,4.61008734204033,4.66382211333233,4.72208520328332,4.32368142266661,4.51902260881476
1553553_at,2.04497325936173,1.88548142612282,2.12088777708203,2.03965995791477,1.93228119044284,2.2178098862464,1.98821810960953,2.02611660948684
1553555_at,4.15958293507888,3.68219565179597,3.96194026401332,4.0504330765894,4.49889590519208,4.21964649564647,4.24089543137435,3.77216827845123
1553556_at,2.63163839105758,2.75611376883721,2.50149145145889,2.59461035715716,2.78226805074977,2.93320539689328,2.9892322309244,2.88858165259554
1553558_at,7.6350738418793,7.29812621153986,7.02346563090378,7.38557830592233,6.70750076341042,7.31803196914299,6.84620446921309,6.96574696329515
1553559_at,6.45631588783934,6.28723305737839,6.2690934054354,6.12659860662314,6.73510739898853,6.73495281715747,6.59701479976794,7.04031212444146
1553560_at,6.17918820758525,6.09796607657789,5.98440935323921,6.0845456452905,5.87628101533048,6.23892132209912,6.0000155506073,6.40074786015951
1553561_at,2.01674354681555,2.09482850008563,2.3755409631477,2.32193393095576,2.07398170789625,1.89545560651235,1.96446485207532,2.29081099147046
1553562_at,7.9580873585226,7.71928385547387,7.70299370016174,7.64743587598551,7.70333969241892,7.45680496387674,7.52406485941692,7.38916883447566
1553564_at,2.48947224989832,2.30021774715129,2.47389970879574,2.3370543747405,2.23513265483378,2.48636360175304,2.40595433686126,2.4096442649626
1553565_s_at,6.3384211496488,6.24849957803744,6.0742347783244,6.16419183303166,7.05982343239801,6.77102905252419,7.06156688833381,7.16280041392199
1553566_at,2.86785390179692,2.69391071872377,2.51075287702758,2.71033601134347,6.44285124446527,8.4609746696671,9.43150659299405,7.26950642465296
1553567_s_at,2.73842567245002,2.73422293683447,2.78339687841598,2.55698608112621,2.55356487926793,2.66270863613534,2.59176324310989,2.37950846733487
1553568_a_at,2.22769697973757,2.20903192657054,1.99132787691609,2.46325278066101,2.1190357017666,1.89359193013956,2.12669610779814,2.09274502986618
1553569_at,3.28223367071167,3.33849825398601,3.22901380436962,3.22578283210851,3.26401297234833,3.20609414741587,3.24256451239114,3.47566902086999
1553570_x_at,2.22090058648732,1.87973827203648,1.91727411877168,2.08590927171641,2.00473561500932,2.13773779384593,2.49010902504153,2.31693963801949
1553572_a_at,6.75031673132698,6.43067438262229,6.43840428102992,6.83569433885003,6.6741155776322,6.33934567626942,6.61010396926955,6.56182267304588
1553573_s_at,3.72006209291563,3.70206029092022,3.35297753198545,3.8339398546487,3.77658781655634,3.77116535868724,4.0359459232328,4.26173721821996
1553574_at,6.70212926253891,6.59781281865439,6.35863631225476,7.0542775505793,6.7760714839397,5.28990678745209,5.85201284025783,5.12901162205879
1553575_at,3.78631787780982,4.00296112137072,4.08266922021091,3.78403506718109,3.74301928534512,3.89028113755067,4.02513842417305,3.8985203162461
1553579_a_at,2.26075819628354,1.97331199963682,2.07439345368444,2.49902661680753,1.87581714322858,2.13548534756597,2.00655289738729,2.00693336248706
1553581_s_at,7.1318752298017,8.08744621860391,7.78297768058467,7.61170840619569,8.99717063289918,9.19624259136117,8.93463949823428,8.87846495206938
1553582_a_at,2.86284046542681,2.61261098843192,2.98155079561316,3.46318495624114,2.60425061469051,2.52157951646864,2.98512346536154,3.01273287783856
1553583_a_at,2.8347333149219,2.72568893510969,2.34809760202064,2.68511151481198,2.75547867346995,2.73330500171894,2.53426308995119,2.59873365241618
1553584_at,4.23796050516632,4.28636529486072,4.27398322810057,4.27743036968679,4.1362739961147,4.41117893247946,4.64376791846823,4.29484643364843
1553585_a_at,2.17973588502601,2.20185713908015,2.00264372136909,2.05921322129044,2.15233440469118,2.17695546186627,2.17642440613444,1.79466838725176
1553586_at,2.30129174387662,2.29924963987013,2.28487339889069,2.06741699458778,2.31099766338715,2.29716522395318,2.36461371693444,2.54497985839693
1553587_a_at,2.83182349389997,2.61024921004203,2.98054728177296,2.93230693632451,3.33702109383531,3.23008117199529,3.12345120450812,3.23083594607568
1553588_at,4.27516981033986,4.92214911567032,4.78305411203643,3.55901278543198,5.14684164206538,4.17424798808471,4.58714805279363,5.8602040926059
1553589_a_at,5.25346992738139,5.65976425410239,5.20135494506169,5.17659347777411,5.17190981974783,5.12284343463612,5.35027152421804,5.29450904623939
1553590_at,6.04277979705975,6.24969015867235,5.89184204616233,6.02367064012033,6.67515238066913,7.04161846905053,6.5605711170428,6.00137290196992
1553591_at,1.9011750263713,1.97468686558678,1.94196863681739,1.77144224795485,2.21758506990404,1.99726311302347,2.02994760959368,1.9231589521663
1553592_x_at,3.51621915653501,3.65052460498788,3.62052176748491,3.62052176748491,3.90837528315754,3.90837528315754,4.07480263822316,3.6200356943149
1553593_a_at,2.68548804763166,2.53396374975924,2.67826457854793,2.68269906183975,2.74377422363714,2.70678620771246,3.12550240110886,2.44695754108031
1553594_a_at,4.7362306197742,4.88009490204844,4.73793291157548,4.91590857687014,4.79972769539082,5.21217372669913,5.29172576885204,4.84706437804549
1553599_a_at,3.46434044324833,3.11778206683752,3.27913298547644,3.43750335860747,3.35093285600928,3.19155692877811,3.80858581205317,3.37524298823719
1553600_at,4.83623335795789,3.87744804860796,4.03684892004458,4.04985503453491,3.82959845747919,4.11933928561448,4.01005188957235,3.71551131075868
1553601_a_at,2.26448026883352,2.16619455860953,2.24340787861554,2.24162711463278,2.10491597514677,2.38921101991133,1.99539867898051,2.09430269963049
1553602_at,2.10982487426207,2.35108529663636,2.36031852298495,2.29763428029431,8.12371879383038,2.07597674807945,2.29186448094651,2.23796813868911
1553603_s_at,2.44715144974049,2.42210127947811,2.41334084558191,2.52067652224729,3.28344725181428,2.82055841637186,3.09502829924804,2.48667381400754
1553604_at,2.30227803374782,2.30839930448333,2.36031852298495,2.30227803374782,2.39919438337245,2.05740657966577,2.38305418858105,2.35796056173422
1553605_a_at,2.92368544674938,2.66936604111686,2.82658010873961,2.83376485709061,2.81696221772169,2.84234495129049,2.63973066354251,2.69011640224483
1553607_at,6.10870171955537,6.2714044981245,5.84382659148071,6.43443764108532,6.44174444186372,6.38148872127445,6.49385333863291,6.12163590257538
1553608_a_at,3.3118405004992,3.6630439118068,4.08258021889631,3.42280969556462,3.97845021626024,3.44178945638959,3.7468647256431,3.65694413598433
1553611_s_at,3.37352851600171,3.47670706764825,3.64249984384658,3.52787865335652,3.57207311983932,3.97893453886547,4.67975906221038,3.34826575785004
1553612_at,5.26107882453571,5.05478137088286,5.39843229049904,5.54049551607596,5.71800793382669,5.7290072618197,5.45522444378585,5.29450904623939
1553613_s_at,3.98266169796449,3.92913586978427,4.36612665466748,4.37931798354061,5.04080881441526,4.59068760122836,5.248500268924,4.0614638988162
1553614_a_at,2.29869295461978,2.50020155960748,2.63729817722183,2.40959865483541,2.62411072575683,2.62853323920485,3.0894966721461,2.82997255709547
1553618_at,1.87037430616025,2.06898784704392,2.25444942338551,1.97641373690286,1.97265023530751,1.88923781670754,2.03779061845089,2.09867534556504
1553619_a_at,9.16410880941748,8.97413434002507,9.16628555509714,8.7586750567389,8.96036233386713,8.29464794310793,7.78430738510467,8.04058512379593
1553620_at,6.17197619792356,6.07450024985342,5.83598781690894,6.60421041363214,6.159552679441,4.52411995542149,4.87283063429109,4.74958378903779
1553622_a_at,8.41371691730282,8.12594171181256,8.01054406979885,8.41731189251135,8.02246462825816,7.87470408764122,7.83661266097019,7.43993993053198
